datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-12-13 11:27:00.000;K;PKW;FORD;URBACHER WEG PO;;142278;;
2021-12-13 09:05:00.000;K;PKW;BMW;THUMBSTR.;;141312;;
2021-12-13 12:45:00.000;GL;PKW;SEAT;ROLSHOVER STR.;533A;112655;;
2021-12-13 17:13:00.000;K;PKW;VW-VOLKSWAGEN;PETERSTR.;3-9;113141;;
2021-12-13 17:46:00.000;E;PKW;VW-VOLKSWAGEN;AGRIPPASTR.;;141312;;
2021-12-13 17:13:00.000;K;PKW;DACIA;PETERSTR.;1;113141;;
2021-12-13 15:14:00.000;K;PKW;VW-VOLKSWAGEN;MERTENER STR.;;141312;112042;
2021-12-13 08:40:00.000;K;PKW;HYUNDAI;DERFFLINGERSTR.;;112273;;
2021-12-13 17:13:00.000;K;PKW;MERCEDES;PETERSTR.;21;113141;;
2021-12-13 11:13:00.000;K;PKW;FORD;GRASEGGERSTR.;85A;112273;;
2021-12-13 12:31:00.000;H;PKW;VOLVO;ORTWEINSTR.;11;329119;;
2021-12-13 10:37:00.000;SU;PKW;PORSCHE;MARTINSTR.;;142278;;
2021-12-13 11:20:00.000;K;PKW;MERCEDES;BERLINER STR.;8;141313;;
2021-12-13 11:20:00.000;K;PKW;FORD;BERLINER STR.;12;141313;;
2021-12-13 10:37:00.000;DN;PKW;FORD;STEINWEG;8;142290;;
2021-12-13 17:13:00.000;GL;PKW;VW-VOLKSWAGEN;PETERSTR.;3;113140;;
2021-12-13 17:13:00.000;K;PKW;BMW;PETERSTR.;3;113141;;
2021-12-13 11:30:00.000;HR;PKW;AUDI;MATHIAS-BRÜGGEN-STR.;124;142278;;
2021-12-13 09:03:00.000;K;PKW;AUDI;FRANKSTR.;;112454;;
2021-12-13 11:23:00.000;K;PKW;SKODA;HEUMARKT;;141312;;
2021-12-13 21:10:00.000;K;PKW;RENAULT;ALTEBURGER STR.;;112273;;
2021-12-13 18:30:00.000;HH;PKW;MINI;STÜTTGERHOFWEG;4C;141412;;
2021-12-13 18:30:00.000;NI;PKW;PEUGEOT;BONNER STR.;328;112293;;
2021-12-13 18:42:00.000;K;PKW;CITROEN;LENAUSTR.;;112464;;
2021-12-13 18:42:00.000;DN;PKW;RENAULT;LENAUSTR.;;112062;;
2021-12-13 18:30:00.000;K;PKW;FIAT;MERKENSSTR.;;112062;;
2021-12-13 18:37:00.000;K;PKW;TOYOTA;FÖRSTERSTR.;;112655;;
2021-12-13 18:52:00.000;K;PKW;SKODA;GUTENBERGSTR.;29M;141312;;
2021-12-13 18:37:00.000;K;PKW;VW-VOLKSWAGEN;ILTISSTR.;;112454;;
2021-12-13 18:37:00.000;K;PKW;OPEL;CHAMISSOSTR.;;141245;;
2021-12-13 19:46:00.000;K;PKW;FORD;SUBBELRATHER STR.;253;112454;141174;
2021-12-13 19:46:00.000;K;LKW;FORD;SUBBELRATHER STR.;251;112454;141174;
2021-12-13 21:26:00.000;HH;PKW;VW-VOLKSWAGEN;HENRIETTE-ACKERMANN-STR.;;141312;;
2021-12-13 21:26:00.000;K;PKW;FIAT;HENRIETTE-ACKERMANN-STR.;;141312;;
