datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-03-03 07:00:00.000;K;PKW;VW-VOLKSWAGEN;USINGERSTR.;;141314;;
2020-03-03 07:30:00.000;K;PKW;RENAULT;WESTERWALDSTR.;;142103;;
2020-03-03 07:55:00.000;K;PKW;NISSAN;USINGERSTR.;70;112403;;
2020-03-02 07:40:00.000;K;PKW;MERCEDES;USINGERSTR.;25;937421;;
2020-03-03 07:20:00.000;K;PKW;BMW;ESSENER STR.;73A;141384;;
2020-03-03 07:20:00.000;K;PKW;MINI;ESSENER STR.;73;141324;;
2020-03-03 07:00:00.000;AU79;PKW;VW-VOLKSWAGEN;TAUNUSSTR.;47;141324;;
2020-03-03 07:00:00.000;AU79;PKW;VW-VOLKSWAGEN;TAUNUSSTR.;47;141621;;
2020-03-03 07:00:00.000;K;PKW;PEUGEOT;TAUNUSSTR.;49;141324;;
2020-03-03 09:25:00.000;HF;PKW;VW-VOLKSWAGEN;LAHNSTR.;;329113;;
2020-03-03 09:25:00.000;K;PKW;MERCEDES;FELDBERGSTR.;20;141313;;
2020-03-03 09:25:00.000;K;PKW;FORD;FELDBERGSTR.;20;141313;;
2020-03-03 09:45:00.000;K;PKW;FIAT;AN DER PULVERMÜHLE;;112402;;
2020-03-03 10:10:00.000;K;PKW;HONDA;GIESSENER STR.;93-95;141312;;
2020-03-03 10:15:00.000;K;PKW;BMW;TAUNUSPLATZ;;937221;;
