datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-01-04 17:20:00.000;K;LKW;FIAT;HELENENWALLSTR.;26;141312;;
2021-01-04 17:12:00.000;K;PKW;BMW;TEMPELSTR.;49-51;141312;;
2021-01-04 21:56:00.000;SW;PKW;PORSCHE;GROSSE BRINKGASSE;9;141312;;
2021-01-04 21:09:00.000;K;PKW;PORSCHE;ST.-APERN-STR.;56/62;113140;;
2021-01-04 21:09:00.000;BN;PKW;RENAULT;ST.-APERN-STR.;56/62;113140;;
2021-01-04 21:01:00.000;K;PKW;MERCEDES;MAGNUSSTR.;13;113140;;
2021-01-04 21:01:00.000;K;PKW;MERCEDES;MAGNUSSTR.;13;113140;;
2021-01-04 20:58:00.000;WE;PKW;VW-VOLKSWAGEN;MAGNUSSTR.;;113140;;
2021-01-04 20:52:00.000;K;PKW;VOLVO;FRIESENWALL;19;141422;112292;
2021-01-04 18:00:00.000;D;PKW;VOLVO;BENESISSTR.;22;141314;;
2021-01-04 20:43:00.000;HH;PKW;SEAT;APOSTELNKLOSTER;13-15;141621;;
2021-01-04 18:28:00.000;K;PKW;CHEVROLET;GLOCKENGASSE;;113140;;
2021-01-04 18:15:00.000;K;PKW;AUDI;BRÜDERSTR.;9;141322;;
2021-01-04 17:58:00.000;M;PKW;MINI;MITTELSTR.;29;141312;;
2021-01-04 17:34:00.000;VR;PKW;VOLVO;HOHENZOLLERNRING;46;113140;;
2021-01-04 17:47:00.000;WI;PKW;CITROEN;FRIESENWALL;1;141312;;
2021-01-04 17:31:00.000;DN;PKW;BMW;HOHENZOLLERNRING;52;113140;;
2021-01-04 16:54:00.000;K;PKW;BMW;NEUMARKT;26;142278;;
2021-01-04 17:02:00.000;BN;PKW;BMW;APOSTELNSTR.;36-38;113140;;
2021-01-04 16:47:00.000;AW;PKW;DACIA;HAHNENSTR.;2;113140;;
2021-01-04 18:28:00.000;HA;PKW;VW-VOLKSWAGEN;GLOCKENGASSE;;113140;;
2021-01-04 18:15:00.000;K;PKW;RENAULT;BRÜDERSTR.;;141322;;
2021-01-04 17:58:00.000;K;PKW;VW-VOLKSWAGEN;MITTELSTR.;32;141322;;
2021-01-04 17:55:00.000;K;PKW;AUDI;MITTELSTR.;27;141312;116136;
2021-01-04 17:38:00.000;K;PKW;OPEL;HOHENZOLLERNRING;;141322;;
