datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-11-02 12:55:00.000;K;PKW;VW-VOLKSWAGEN;CORKSTR.;23;142103;;
2020-11-02 12:18:00.000;K;PKW;PEUGEOT;VIETORSTR.;4-6;112402;;
2020-11-02 11:24:00.000;K;PKW;ALFA-ROMEO;VORSTERSTR.;;113140;;
2020-11-02 11:24:00.000;K;PKW;FORD;VORSTERSTR.;;113140;;
2020-11-03 11:55:00.000;K;PKW;DACIA;AACHENER STR.;67-69;141322;;
2020-11-02 10:53:00.000;GL;PKW;TOYOTA;DILLENBURGER STR.;25;113140;;
2020-11-02 10:53:00.000;K;PKW;BMW;DILLENBURGER STR.;25;113140;;
2020-11-02 10:00:00.000;KN;PKW;MERCEDES;THUMBSTR.;59;141322;;
2020-11-02 10:00:00.000;K;PKW;AUDI;BUCHFINKENSTR.;;141312;;
2020-11-02 09:50:00.000;K;PKW;VW-VOLKSWAGEN;VEREINSSTR.;22;112402;;
2020-11-02 09:50:00.000;K;PKW;PEUGEOT;JOHANN-CLASSEN-STR.;;141245;;
2020-11-02 09:15:00.000;KLE;PKW;FORD;BREUERSTR.;;141312;;
2020-11-02 09:03:00.000;K;PKW;SMART;KAPITELSTR.;18;142103;;
2020-11-02 08:55:00.000;ME;PKW;FORD;ACKERSTR.;24;141312;;
2020-11-02 09:00:00.000;K;PKW;AUDI;FRANKFURTER STR.;116;141322;;
2020-11-02 14:15:00.000;K;PKW;BMW;FRANKFURTER STR.;;112402;;
2020-11-02 09:13:00.000;GL;PKW;OPEL;TEMPELHERRENSTR.;;112272;112372;
2020-11-02 09:20:00.000;K;PKW;FORD;FÜRSTENSTR.;26-28;329119;;
2020-11-02 09:19:00.000;BN;PKW;RENAULT;HOCHMEISTERSTR.;;141312;;
2020-11-02 09:22:00.000;K;PKW;AUDI;FÜRSTENSTR.;38;329119;;
2020-11-02 13:54:00.000;K;PKW;VW-VOLKSWAGEN;JOHANNITERSTR.;40;112402;;
2020-11-02 14:09:00.000;BM;PKW;MERCEDES;ACKERSTR.;24;141312;;
