datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2020-09-11 12:01:00.000;NE;PKW;NISSAN;NEUSSER STR.;29;113140;;
2020-09-11 11:58:00.000;WW;PKW;AUDI;NEUSSER STR.;27;113140;;
2020-09-11 11:58:00.000;BM;PKW;MERCEDES;NEUSSER STR.;25;113140;;
2020-09-11 11:52:00.000;K;PKW;FORD;NEUSSER STR.;3;113140;;
2020-09-11 07:41:00.000;K;PKW;OPEL;WICKRATHER STR.;1;141313;;
2020-09-11 07:41:00.000;K;PKW;MINI;WICKRATHER STR.;1;141313;;
2020-09-11 10:53:00.000;K;PKW;VW-VOLKSWAGEN;SUDERMANSTR.;8-10;141322;;
2020-09-11 10:53:00.000;GE;PKW;KIA;SUDERMANSTR.;10;141322;;
2020-09-11 10:47:00.000;HEF;PKW;OPEL;SUDERMANSTR.;6;141312;;
2020-09-11 10:45:00.000;K;PKW;AUDI;SUDERMANPLATZ;;112402;;
2020-09-11 09:39:00.000;XK;PKW;VOLVO;BALTHASARSTR.;;141621;;
2020-09-11 09:39:00.000;XK;PKW;VOLVO;BALTHASARSTR.;;142103;;
2020-09-11 09:39:00.000;K;PKW;BMW;BALTHASARSTR.;;142103;;
2020-09-11 09:36:00.000;K;PKW;KIA;BALTHASARSTR.;29;142103;;
