datum_von;kennzeichen1;fahrzeugart;fabrikat;strasse;hausnummer;tatbestand1;tatbestand2;tatbestand3
2021-04-01 10:38:00.000;OHZ;PKW;CITROEN;THEODOR-HEUSS-RING;19-21;113140;;
2021-04-01 10:38:00.000;K;PKW;FORD;THEODOR-HEUSS-RING;19-21;113140;;
2021-04-05 13:58:00.000;K;PKW;OPEL;MOLTKESTR.;;329113;;
2021-04-05 13:46:00.000;BM;PKW;PORSCHE;MAASTRICHTER STR.;9-7;112412;;
2021-04-05 13:36:00.000;K;PKW;FORD;SUDERMANSTR.;8;329119;;
2021-04-05 13:10:00.000;JÜL;PKW;OPEL;DOMSTR.;33;141312;;
2021-04-05 12:44:00.000;K;PKW;RENAULT;WEIDENGASSE;20;329610;;
2021-04-05 12:40:00.000;K;PKW;FIAT;GEREONSWALL;;329119;;
2021-04-05 12:40:00.000;K;PKW;FORD;GEREONSWALL;13;329119;;
2021-04-05 12:40:00.000;K;PKW;FIAT;GEREONSWALL;18;329119;;
2021-04-05 12:32:00.000;K;PKW;BMW;GEREONSWALL;12-14;141312;;
2021-04-05 12:18:00.000;K;PKW;FORD;EINTRACHTSTR.;2;141312;;
2021-04-05 12:25:00.000;K;PKW;FORD;URSULAKLOSTER;;329119;;
2021-04-05 12:03:00.000;K;PKW;FORD;KOMÖDIENSTR.;60;141312;;
2021-04-05 12:15:00.000;BM;PKW;SEAT;ADOLF-FISCHER-STR.;10;329113;;
2021-04-05 12:03:00.000;WI;PKW;RENAULT;KOMÖDIENSTR.;60;141312;;
2021-04-05 11:54:00.000;K;PKW;FORD;MAGNUSSTR.;;329610;;
2021-04-05 11:45:00.000;FA-1;PKW;AUDI;RÖMERGASSE;3;142103;;
2021-04-05 11:45:00.000;HEI;PKW;VW-VOLKSWAGEN;RÖMERGASSE;5;142103;;
2021-04-05 11:24:00.000;HH;PKW;FIAT;ERFTSTR.;;112402;;
2021-04-05 11:16:00.000;K;PKW;BMW;MAYBACHSTR.;;112402;;
2021-04-05 11:07:00.000;GZ;PKW;OPEL;KASPARSTR.;18;142103;;
2021-04-05 11:07:00.000;K;PKW;MERCEDES;KASPARSTR.;12;142103;;
2021-04-05 10:55:00.000;K;PKW;FORD;KASPARSTR.;23;142103;;
2021-04-05 10:55:00.000;BM;PKW;VW-VOLKSWAGEN;KASPARSTR.;21;142103;;
2021-04-05 10:55:00.000;K;PKW;VW-VOLKSWAGEN;KASPARSTR.;1;142103;;
2021-04-05 10:48:00.000;KR;PKW;VW-VOLKSWAGEN;BALTHASARSTR.;3;142103;;
2021-04-05 10:48:00.000;GL;PKW;AUDI;BALTHASARSTR.;3;142103;;
2021-04-05 10:32:00.000;SU;PKW;MINI;EWALDISTR.;;142103;;
2021-04-05 10:22:00.000;K;PKW;AUDI;NIEHLER STR.;16;141245;;
2021-04-01 08:15:00.000;K;PKW;CITROEN;CLEVER STR.;18;937421;;
2021-04-01 15:25:00.000;K;PKW;AUDI;SEDANSTR.;10-16;113140;;
2021-04-01 15:19:00.000;K;PKW;VW-VOLKSWAGEN;SEDANSTR.;10-16;113140;;
2021-04-01 15:19:00.000;BM;PKW;OPEL;SEDANSTR.;31-33;113140;;
2021-04-01 11:47:00.000;LEV;PKW;TOYOTA;SEDANSTR.;4;113140;;
2021-04-12 14:58:00.000;K;PKW;SEAT;LUXEMBURGER STR.;230-232;141322;;
2021-04-12 11:18:00.000;K;PKW;MERCEDES;REDWITZSTR.;78;113140;;
2021-04-12 11:15:00.000;NE;PKW;MINI;REDWITZSTR.;73;113140;;
2021-04-12 11:11:00.000;F;PKW;TOYOTA;REDWITZSTR.;63-65;113140;;
2021-04-12 11:09:00.000;K;PKW;OPEL;REDWITZSTR.;61-63;113140;;
2021-04-12 11:09:00.000;LDK;PKW;FORD;REDWITZSTR.;61;113140;;
2021-04-12 11:07:00.000;BM;PKW;FORD;REDWITZSTR.;57;113140;;
2021-04-12 11:04:00.000;K;PKW;SEAT;REDWITZSTR.;51;113140;;
2021-04-12 11:04:00.000;K;PKW;CITROEN;REDWITZSTR.;51;113140;;
2021-04-15 11:49:00.000;MI;PKW;VW-VOLKSWAGEN;IN DER HÖHLE;;141106;;
2021-04-15 11:49:00.000;K;PKW;SMART;KREUZGASSE;2-4;141106;;
2021-04-12 10:12:00.000;K;PKW;DACIA;DEUTZER FREIHEIT;106;113140;;
2021-04-12 10:15:00.000;BM;PKW;LAND-ROVER;DEUTZER FREIHEIT;111;113140;;
2021-04-12 10:02:00.000;K;PKW;BMW;DEUTZER FREIHEIT;77-79;113140;;
2021-04-13 07:40:00.000;K;PKW;NISSAN;MILTENBERGER STR.;;112402;;
2021-04-13 07:40:00.000;K;PKW;OPEL;BAMBERGER STR.;;927421;;
2021-04-13 08:12:00.000;WZ;PKW;OPEL;BERRENRATHER STR.;240;141322;;
2021-04-13 08:12:00.000;BM;PKW;FORD;MARSILIUSSTR.;4;141312;;
2021-04-13 07:00:00.000;K;PKW;AUDI;ARNULFSTR.;;141312;;
2021-04-13 07:40:00.000;K;PKW;MERCEDES;HOMARSTR.;24;112292;;
2021-04-13 07:40:00.000;BB;PKW;AUDI;ROTHENBURGER STR.;12;112402;;
