strasse;hausnummer;Latitude;Longitude
LUNGENGASSE;34-36;50.93509;6.94664
LUNGENGASSE;34/36;50.93519;6.94663
LUNGENGASSE;34-42;50.93509;6.94664
LUNGENGASSE;34-46;50.93509;6.94664
LUNGENGASSE;34/46;50.93519;6.94663
LUNGENGASSE;35;50.93493;6.94677
LUNGENGASSE;36;50.93519;6.94663
LUNGENGASSE;36-30;50.93519;6.94663
LUNGENGASSE;36-46;50.93519;6.94663
LUNGENGASSE;48;50.93514;6.94627
LUNGENGASSE;48-50;50.93514;6.94627
LUNGENGASSE;48/50;50.93517;6.94615
LUNGENGASSE;50;50.93517;6.94615
LUNGENGASSE;52;50.93498;6.94737
LUNGENGASSE;6;50.93496;6.94863
LUNGENGASSE;8;50.93495;6.94852
LUNGENGASSE;8-10;50.93495;6.94852
LUNGENGASSE;PARKHAUS;50.93498;6.94737
LUNGENGASSE;;50.93498;6.94737
LUPUSSTR.;10;50.95266;6.95966
LUPUSSTR.;11;50.95271;6.95927
LUPUSSTR.;12;50.95275;6.95955
LUPUSSTR.;13;50.95227;6.95992
LUPUSSTR.;1-3;50.95229;6.95977
LUPUSSTR.;2;50.95234;6.96005
LUPUSSTR.;22;50.95301;6.95923
LUPUSSTR.;23;50.95318;6.95868
LUPUSSTR.;24;50.9532;6.95899
LUPUSSTR.;24-26;50.9532;6.95899
LUPUSSTR.;25-27;50.95333;6.9585
LUPUSSTR.;25/27;50.95333;6.9585
LUPUSSTR.;26;50.95331;6.95887
LUPUSSTR.;28;50.95339;6.95876
LUPUSSTR.;30;50.95343;6.95871
LUPUSSTR.;32;50.9535;6.95863
LUPUSSTR.;34-36;50.95356;6.95855
LUPUSSTR.;35;50.9535;6.9583
LUPUSSTR.;36;50.95364;6.95846
LUPUSSTR.;37;50.95355;6.95823
LUPUSSTR.;38;50.95372;6.95836
LUPUSSTR.;39;50.95362;6.95814
LUPUSSTR.;4;50.95242;6.95995
LUPUSSTR.;41;50.95369;6.95806
LUPUSSTR.;41-39;50.95369;6.95806
LUPUSSTR.;43;50.95376;6.95797
LUPUSSTR.;43/45;50.95383;6.95788
LUPUSSTR.;45;50.95383;6.95788
LUPUSSTR.;45-43;50.95383;6.95788
LUPUSSTR.;5;50.95251;6.95951
LUPUSSTR.;54;50.95288;6.95928
LUPUSSTR.;68;50.95288;6.95928
LUPUSSTR.;79;50.95288;6.95928
LUPUSSTR.;7-9;50.95257;6.95944
LUPUSSTR.;8;50.95258;6.95976
LUPUSSTR.;;50.95288;6.95928
LUSTHEIDER STR.;1;50.93343;7.02232
LUSTHEIDER STR.;11;50.93385;7.02313
LUSTHEIDER STR.;18;50.93385;7.0237
LUSTHEIDER STR.;18/20;50.9339;7.02381
LUSTHEIDER STR.;20;50.9339;7.02381
LUSTHEIDER STR.;20-18;50.9339;7.02381
LUSTHEIDER STR.;21;50.93422;7.02391
LUSTHEIDER STR.;22;50.93398;7.02395
LUSTHEIDER STR.;23;50.93429;7.02406
LUSTHEIDER STR.;24;50.93439;7.02482
LUSTHEIDER STR.;26;50.93449;7.025
LUSTHEIDER STR.;27;50.93483;7.02519
LUSTHEIDER STR.;28;50.93457;7.02519
LUSTHEIDER STR.;29;50.93537;7.0265
LUSTHEIDER STR.;30;50.93467;7.02537
LUSTHEIDER STR.;32;50.93476;7.02558
LUSTHEIDER STR.;34;50.93487;7.02579
LUSTHEIDER STR.;35;50.93527;7.02579
LUSTHEIDER STR.;36;50.93509;7.02628
LUSTHEIDER STR.;36-38;50.93509;7.02628
LUSTHEIDER STR.;38;50.93521;7.02646
LUSTHEIDER STR.;39;50.9356;7.02658
LUSTHEIDER STR.;4;50.93537;7.0265
LUSTHEIDER STR.;40;50.93533;7.02666
LUSTHEIDER STR.;40-42;50.93533;7.02666
LUSTHEIDER STR.;42;50.93544;7.02685
LUSTHEIDER STR.;44;50.93555;7.02701
LUSTHEIDER STR.;46;50.93582;7.02733
LUSTHEIDER STR.;46-48;50.93582;7.02733
LUSTHEIDER STR.;47;50.93737;7.02906
LUSTHEIDER STR.;48;50.93593;7.02748
LUSTHEIDER STR.;48-50;50.93593;7.02748
LUSTHEIDER STR.;50;50.93603;7.02764
LUSTHEIDER STR.;52;50.93614;7.02781
LUSTHEIDER STR.;54;50.93626;7.02796
LUSTHEIDER STR.;87A;50.93537;7.0265
LUSTHEIDER STR.;;50.93537;7.0265
LÜTTICHER STR.;1;50.93738;6.93781
LÜTTICHER STR.;10;50.9376;6.93699
LÜTTICHER STR.;11;50.93733;6.93719
LÜTTICHER STR.;12;50.9376;6.93681
LÜTTICHER STR.;13;50.93735;6.93696
LÜTTICHER STR.;1-3;50.93738;6.93781
LÜTTICHER STR.;14;50.93761;6.93658
LÜTTICHER STR.;16;50.93761;6.93636
LÜTTICHER STR.;17;50.93734;6.93662
LÜTTICHER STR.;17-21;50.93734;6.93662
LÜTTICHER STR.;19;50.9374;6.93732
LÜTTICHER STR.;2;50.93756;6.93808
LÜTTICHER STR.;21;50.93734;6.93648
LÜTTICHER STR.;21-17;50.93734;6.93648
LÜTTICHER STR.;22;50.89503;7.0614
LÜTTICHER STR.;23;50.93734;6.93635
LÜTTICHER STR.;2/4;50.93752;6.93796
LÜTTICHER STR.;26;50.89492;7.06139
LÜTTICHER STR.;3;50.93738;6.93781
LÜTTICHER STR.;-3;50.93738;6.93781
LÜTTICHER STR.;30;50.93761;6.93627
LÜTTICHER STR.;31;50.93734;6.93591
LÜTTICHER STR.;32;50.93761;6.93612
LÜTTICHER STR.;34;50.93762;6.93598
LÜTTICHER STR.;37-39;50.93735;6.93555
LÜTTICHER STR.;38;50.93762;6.93573
LÜTTICHER STR.;4;50.93752;6.93796
LÜTTICHER STR.;40;50.93762;6.93555
LÜTTICHER STR.;41;50.93735;6.93538
LÜTTICHER STR.;42;50.93762;6.93543
LÜTTICHER STR.;44-46;50.93762;6.93532
LÜTTICHER STR.;46;50.89499;7.06086
LÜTTICHER STR.;48;50.93763;6.9351
LÜTTICHER STR.;5;50.93739;6.93769
LÜTTICHER STR.;51;50.93736;6.93422
LÜTTICHER STR.;53;50.93736;6.93407
LÜTTICHER STR.;54;50.93764;6.9344
LÜTTICHER STR.;58;50.93764;6.93408
LÜTTICHER STR.;59;50.93725;6.93365
LÜTTICHER STR.;6;50.93753;6.9378
LÜTTICHER STR.;60;50.93764;6.93392
LÜTTICHER STR.;64-66;50.93765;6.93379
LÜTTICHER STR.;66;50.93765;6.93364
LÜTTICHER STR.;7;50.93739;6.93761
LÜTTICHER STR.;70;50.93765;6.9334
LÜTTICHER STR.;74;50.93765;6.93316
LÜTTICHER STR.;8;50.93753;6.9376
LÜTTICHER STR.;8-10;50.93753;6.9376
LÜTTICHER STR.;8 A;50.93753;6.9376
LÜTTICHER STR.;;50.93749;6.93463
LÜTTICHER STR. PO;2;50.93756;6.93808
LÜTTICHER STR. PO;20;50.89508;7.06143
LÜTTICHER STR. PO;22;50.89503;7.0614
LÜTTICHER STR. PO;22-24;50.9375;6.93731
LÜTTICHER STR. PO;24;50.89499;7.06139
LÜTTICHER STR. PO;24-26;50.9375;6.9373
LÜTTICHER STR. PO;26;50.89492;7.06139
LÜTTICHER STR. PO;26-28;50.9375;6.93729
LÜTTICHER STR. PO;28;50.89487;7.06136
LÜTTICHER STR. PO;30;50.93761;6.93627
LÜTTICHER STR. PO;32;50.93761;6.93612
LÜTTICHER STR. PO;34;50.93762;6.93598
LÜTTICHER STR. PO;34-36;50.93762;6.93598
LÜTTICHER STR. PO;8;50.93753;6.9376
LÜTTICHER STR. PO;;50.93749;6.93463
LÜTTRINGHAUSER STR.;1;50.94543;7.00502
LÜTTRINGHAUSER STR.;10;50.94547;7.00586
LÜTTRINGHAUSER STR.;11;50.94571;7.00611
LÜTTRINGHAUSER STR.;12;50.94552;7.00608
LÜTTRINGHAUSER STR.;14;50.94556;7.00629
LÜTTRINGHAUSER STR.;16;50.9456;7.00647
LÜTTRINGHAUSER STR.;17;50.94582;7.00663
LÜTTRINGHAUSER STR.;2;50.94529;7.00502
LÜTTRINGHAUSER STR.;20;50.94571;7.00695
LÜTTRINGHAUSER STR.;3;50.94548;7.00524
LÜTTRINGHAUSER STR.;33;50.94584;7.00693
LÜTTRINGHAUSER STR.;35;50.94593;7.00735
LÜTTRINGHAUSER STR.;36;50.94581;7.00754
LÜTTRINGHAUSER STR.;38;50.94582;7.00761
LÜTTRINGHAUSER STR.;39;50.94603;7.00767
LÜTTRINGHAUSER STR.;4;50.94534;7.00526
LÜTTRINGHAUSER STR.;41;50.94606;7.0078
LÜTTRINGHAUSER STR.;42;50.94585;7.00778
LÜTTRINGHAUSER STR.;45;50.94612;7.00809
LÜTTRINGHAUSER STR.;49-51;50.94616;7.00826
LÜTTRINGHAUSER STR.;53;50.94621;7.00849
LÜTTRINGHAUSER STR.;54;50.94596;7.00826
LÜTTRINGHAUSER STR.;56;50.94598;7.00835
LÜTTRINGHAUSER STR.;59;50.94627;7.00893
LÜTTRINGHAUSER STR.;6;50.94539;7.00548
LÜTTRINGHAUSER STR.;64;50.94616;7.00906
LÜTTRINGHAUSER STR.;7;50.94558;7.00551
LÜTTRINGHAUSER STR.;8;50.94543;7.00564
LÜTTRINGHAUSER STR.;;50.94583;7.00713
LÜTZERATHSTR.;109;50.92615;7.0835
LÜTZERATHSTR.;11;50.92448;7.07889
LÜTZERATHSTR.;115;50.92613;7.08398
LÜTZERATHSTR.;122;50.92586;7.0852
LÜTZERATHSTR.;13;50.92457;7.0789
LÜTZERATHSTR.;136;50.92599;7.08635
LÜTZERATHSTR.;140;50.92601;7.08683
LÜTZERATHSTR.;145;50.92626;7.08654
LÜTZERATHSTR.;183;50.92769;7.08978
LÜTZERATHSTR.;183A;50.92779;7.08992
LÜTZERATHSTR.;185-189;50.9281;7.09002
LÜTZERATHSTR.;186;50.92721;7.08957
LÜTZERATHSTR.;190;50.92795;7.09089
LÜTZERATHSTR.;32;50.92464;7.07946
LÜTZERATHSTR.;32-34;50.92464;7.07946
LÜTZERATHSTR.;48-46;50.93171;7.09677
LÜTZERATHSTR.;7;50.92426;7.07886
LÜTZERATHSTR.;83;50.92608;7.08242
LÜTZERATHSTR.;87;50.92656;7.08262
LÜTZERATHSTR.;91;50.92615;7.08288
LÜTZERATHSTR.;95;50.92615;7.08318
LÜTZERATHSTR.;;50.93171;7.09677
LÜTZLONGERICHER STR.;12;50.99538;6.90396
LÜTZLONGERICHER STR.;30;50.99466;6.90429
LÜTZLONGERICHER STR.;30B-32;50.99457;6.90411
LÜTZLONGERICHER STR.;34A;50.99448;6.9038
LÜTZLONGERICHER STR.;36;50.99427;6.90331
LÜTZLONGERICHER STR.;47;50.99404;6.90328
LÜTZLONGERICHER STR.;65;50.99387;6.90242
LÜTZLONGERICHER STR.;6-8;50.99567;6.90357
LÜTZLONGERICHER STR.;73;50.99378;6.90204
LÜTZLONGERICHER STR.;8;50.99557;6.90375
LÜTZLONGERICHER STR.;;50.99431;6.90382
LÜTZOWSTR.;1;50.93199;6.93239
LÜTZOWSTR.;11;50.93236;6.93239
LÜTZOWSTR.;11-13;50.93236;6.93239
LÜTZOWSTR.;13;50.93242;6.93236
LÜTZOWSTR.;1-3;50.93199;6.93239
LÜTZOWSTR.;15;50.9325;6.93239
LÜTZOWSTR.;15-17;50.9325;6.93239
LÜTZOWSTR.;17;50.93259;6.93239
LÜTZOWSTR.;17-19;50.93259;6.93239
LÜTZOWSTR.;18;50.93217;6.93259
LÜTZOWSTR.;19;50.93267;6.9324
LÜTZOWSTR.;19 A;50.93267;6.9324
LÜTZOWSTR.;2;50.93237;6.93265
LÜTZOWSTR.;20;50.93337;6.93267
LÜTZOWSTR.;20-22;50.93337;6.93267
LÜTZOWSTR.;21;50.9328;6.9324
LÜTZOWSTR.;21-23;50.9328;6.9324
LÜTZOWSTR.;22;50.93347;6.93267
LÜTZOWSTR.;22-26;50.93347;6.93267
LÜTZOWSTR.;23;50.93291;6.9324
LÜTZOWSTR.;23-25;50.93291;6.9324
LÜTZOWSTR.;2-4;50.93237;6.93265
LÜTZOWSTR.;24-26;50.93359;6.93267
LÜTZOWSTR.;25;50.93302;6.9324
LÜTZOWSTR.;25-27;50.93302;6.9324
LÜTZOWSTR.;27;50.93321;6.9324
LÜTZOWSTR.;27-29;50.93321;6.9324
LÜTZOWSTR.;29;50.93335;6.93232
LÜTZOWSTR.;29-31;50.93335;6.93232
LÜTZOWSTR.;29-31A;50.93335;6.93195
LÜTZOWSTR.;33-39;50.93349;6.93184
LÜTZOWSTR.;39;50.93371;6.93227
LÜTZOWSTR.;39A;50.93381;6.93241
LÜTZOWSTR.;39 A;50.93371;6.93227
LÜTZOWSTR.;39A-41;50.93381;6.93241
LÜTZOWSTR.;4;50.93253;6.93266
LÜTZOWSTR.;41;50.93394;6.93241
LÜTZOWSTR.;4-6;50.93253;6.93266
LÜTZOWSTR.;5;50.93217;6.93239
LÜTZOWSTR.;5-7;50.93217;6.93239
LÜTZOWSTR.;6;50.9327;6.93266
LÜTZOWSTR.;7;50.93224;6.93239
LÜTZOWSTR.;9;50.9323;6.93239
LÜTZOWSTR.;9-11;50.9323;6.93239
LÜTZOWSTR.;;50.93279;6.93252
LUXEMBURGER STR.;10;50.92853;6.94074
LUXEMBURGER STR.;101;50.92248;6.93555
LUXEMBURGER STR.;10-12;50.92853;6.94074
LUXEMBURGER STR.;10/12;50.92847;6.94068
LUXEMBURGER STR.;107;50.92241;6.93501
LUXEMBURGER STR.;11;50.92834;6.94093
LUXEMBURGER STR.;11-13;50.92834;6.94093
LUXEMBURGER STR.;11/13;50.92827;6.94086
LUXEMBURGER STR.;115;50.90619;6.91744
LUXEMBURGER STR.;116;50.92351;6.93489
LUXEMBURGER STR.;12;50.92847;6.94068
LUXEMBURGER STR.;120;50.92236;6.93404
LUXEMBURGER STR.;12-14;50.92847;6.94068
LUXEMBURGER STR.;124-126;50.9215;6.93307
LUXEMBURGER STR.;124-136;50.9215;6.93307
LUXEMBURGER STR.;13;50.92827;6.94086
LUXEMBURGER STR.;13-15;50.92827;6.94086
LUXEMBURGER STR.;13/15;50.92821;6.94079
LUXEMBURGER STR.;14;50.89284;7.06289
LUXEMBURGER STR.;15;50.92821;6.94079
LUXEMBURGER STR.;150;50.92054;6.93222
LUXEMBURGER STR.;150B;50.92032;6.93199
LUXEMBURGER STR.;15-17;50.92821;6.94079
LUXEMBURGER STR.;152;50.9202;6.93186
LUXEMBURGER STR.;154;50.92008;6.93174
LUXEMBURGER STR.;16;50.89264;7.06291
LUXEMBURGER STR.;16-18;50.89264;7.06291
LUXEMBURGER STR.;16/18;50.92828;6.94048
LUXEMBURGER STR.;17;50.92815;6.94073
LUXEMBURGER STR.;17-19;50.92815;6.94073
LUXEMBURGER STR.;172;50.91975;6.93139
LUXEMBURGER STR.;172-174;50.91975;6.93139
LUXEMBURGER STR.;172/174;50.91964;6.93128
LUXEMBURGER STR.;174;50.91964;6.93128
LUXEMBURGER STR.;174-176;50.91964;6.93128
LUXEMBURGER STR.;175;50.92111;6.93356
LUXEMBURGER STR.;175-177;50.92111;6.93356
LUXEMBURGER STR.;176;50.91956;6.93119
LUXEMBURGER STR.;177;50.92102;6.93346
LUXEMBURGER STR.;178-177;50.91948;6.93111
LUXEMBURGER STR.;18;50.92828;6.94048
LUXEMBURGER STR.;181;50.92035;6.93266
LUXEMBURGER STR.;181-183;50.92035;6.93266
LUXEMBURGER STR.;181-185;50.92035;6.93266
LUXEMBURGER STR.;18-20;50.92828;6.94048
LUXEMBURGER STR.;18/20;50.89239;7.06287
LUXEMBURGER STR.;183;50.92026;6.93256
LUXEMBURGER STR.;183-183;50.92026;6.93256
LUXEMBURGER STR.;183-185;50.92026;6.93256
LUXEMBURGER STR.;184;50.91932;6.93094
LUXEMBURGER STR.;185;50.92009;6.93239
LUXEMBURGER STR.;186;50.91924;6.93086
LUXEMBURGER STR.;187;50.91969;6.93199
LUXEMBURGER STR.;187-189;50.91969;6.93199
LUXEMBURGER STR.;189;50.91956;6.93186
LUXEMBURGER STR.;189-191;50.91956;6.93186
LUXEMBURGER STR.;19;50.92804;6.94062
LUXEMBURGER STR.;191;50.91943;6.93172
LUXEMBURGER STR.;191-193;50.91943;6.93172
LUXEMBURGER STR.;192;50.91864;6.93022
LUXEMBURGER STR.;19-21;50.92804;6.94062
LUXEMBURGER STR.;193;50.91931;6.93159
LUXEMBURGER STR.;193-195;50.91931;6.93159
LUXEMBURGER STR.;194;50.91855;6.93014
LUXEMBURGER STR.;195;50.91918;6.93146
LUXEMBURGER STR.;195-197;50.91918;6.93146
LUXEMBURGER STR.;196;50.91846;6.93004
LUXEMBURGER STR.;196-200;50.91846;6.93004
LUXEMBURGER STR.;197;50.91905;6.93132
LUXEMBURGER STR.;197-19;50.91905;6.93132
LUXEMBURGER STR.;197-199;50.91905;6.93132
LUXEMBURGER STR.;199;50.91892;6.93119
LUXEMBURGER STR.;20;50.89239;7.06287
LUXEMBURGER STR.;200;50.91839;6.92996
LUXEMBURGER STR.;201;50.91815;6.9319
LUXEMBURGER STR.;202;50.91829;6.92986
LUXEMBURGER STR.;20-22;50.89239;7.06287
LUXEMBURGER STR.;202-204;50.91829;6.92986
LUXEMBURGER STR.;20-/22-24;50.89239;7.06287
LUXEMBURGER STR.;20-24;50.89239;7.06287
LUXEMBURGER STR.;204;50.91821;6.92978
LUXEMBURGER STR.;206;50.91788;6.92943
LUXEMBURGER STR.;206-208;50.91788;6.92943
LUXEMBURGER STR.;208;50.9178;6.92934
LUXEMBURGER STR.;208-210;50.9178;6.92934
LUXEMBURGER STR.;208/210;50.91772;6.92926
LUXEMBURGER STR.;210;50.91772;6.92926
LUXEMBURGER STR.;210-212;50.91772;6.92926
LUXEMBURGER STR.;212;50.91762;6.92915
LUXEMBURGER STR.;212/216;50.91753;6.92906
LUXEMBURGER STR.;214;50.91756;6.92917
LUXEMBURGER STR.;216;50.91753;6.92906
LUXEMBURGER STR.;218;50.91745;6.92897
LUXEMBURGER STR.;218-220;50.91745;6.92897
LUXEMBURGER STR.;22;50.89225;7.06287
LUXEMBURGER STR.;220;50.91736;6.92889
LUXEMBURGER STR.;220-222;50.91736;6.92889
LUXEMBURGER STR.;220-224;50.91736;6.92889
LUXEMBURGER STR.;222;50.91728;6.9288
LUXEMBURGER STR.;222-224;50.91728;6.9288
LUXEMBURGER STR.;22-24;50.89225;7.06287
LUXEMBURGER STR.;22/24;50.9281;6.94029
LUXEMBURGER STR.;22-24/26;50.89225;7.06287
LUXEMBURGER STR.;22-26;50.89225;7.06287
LUXEMBURGER STR.;224;50.9172;6.92872
LUXEMBURGER STR.;226;50.91712;6.92863
LUXEMBURGER STR.;228;50.91703;6.92854
LUXEMBURGER STR.;230;50.91679;6.92828
LUXEMBURGER STR.;230-232;50.91679;6.92828
LUXEMBURGER STR.;231;50.90619;6.91744
LUXEMBURGER STR.;232;50.9167;6.92819
LUXEMBURGER STR.;232-234;50.9167;6.92819
LUXEMBURGER STR.;232/234;50.91661;6.9281
LUXEMBURGER STR.;234;50.91661;6.9281
LUXEMBURGER STR.;234/236;50.91653;6.92802
LUXEMBURGER STR.;236;50.91653;6.92802
LUXEMBURGER STR.;238;50.91646;6.92794
LUXEMBURGER STR.;240;50.91638;6.92786
LUXEMBURGER STR.;240-242;50.91638;6.92786
LUXEMBURGER STR.;242;50.9163;6.92777
LUXEMBURGER STR.;242-240;50.9163;6.92777
LUXEMBURGER STR.;242-244;50.9163;6.92777
LUXEMBURGER STR.;24-26;50.9281;6.94029
LUXEMBURGER STR.;244;50.91622;6.92769
LUXEMBURGER STR.;244-246;50.91622;6.92769
LUXEMBURGER STR.;245;50.91763;6.92982
LUXEMBURGER STR.;245-247;50.91763;6.92982
LUXEMBURGER STR.;246;50.91614;6.92761
LUXEMBURGER STR.;247;50.91749;6.92967
LUXEMBURGER STR.;247-245;50.91749;6.92967
LUXEMBURGER STR.;247-249;50.91749;6.92967
LUXEMBURGER STR.;248;50.91603;6.92749
LUXEMBURGER STR.;249;50.91735;6.92952
LUXEMBURGER STR.;249-251;50.91735;6.92952
LUXEMBURGER STR.;249-253;50.91735;6.92952
LUXEMBURGER STR.;250;50.9157;6.92715
LUXEMBURGER STR.;250-252;50.9157;6.92715
LUXEMBURGER STR.;251;50.91719;6.92935
LUXEMBURGER STR.;251-253;50.91719;6.92935
LUXEMBURGER STR.;252;50.91564;6.92708
LUXEMBURGER STR.;252-254;50.91564;6.92708
LUXEMBURGER STR.;253;50.91704;6.9292
LUXEMBURGER STR.;254;50.91557;6.92701
LUXEMBURGER STR.;256;50.91549;6.92692
LUXEMBURGER STR.;257;50.91667;6.92885
LUXEMBURGER STR.;258;50.91535;6.92678
LUXEMBURGER STR.;259-261;50.91655;6.92868
LUXEMBURGER STR.;26;50.89236;7.06308
LUXEMBURGER STR.;260;50.91526;6.92669
LUXEMBURGER STR.;261;50.91645;6.92857
LUXEMBURGER STR.;26-28;50.89236;7.06308
LUXEMBURGER STR.;263;50.91626;6.92838
LUXEMBURGER STR.;265;50.9161;6.92821
LUXEMBURGER STR.;265-267;50.9161;6.92821
LUXEMBURGER STR.;267;50.91595;6.92805
LUXEMBURGER STR.;269;50.91581;6.92791
LUXEMBURGER STR.;269-271;50.91581;6.92791
LUXEMBURGER STR.;269A;50.91517;6.92724
LUXEMBURGER STR.;270;50.91471;6.92611
LUXEMBURGER STR.;271;50.91506;6.92712
LUXEMBURGER STR.;271-273;50.91506;6.92712
LUXEMBURGER STR.;273;50.91499;6.92704
LUXEMBURGER STR.;273-275;50.91499;6.92704
LUXEMBURGER STR.;275;50.91491;6.92697
LUXEMBURGER STR.;276A;50.91416;6.92553
LUXEMBURGER STR.;277;50.91484;6.92689
LUXEMBURGER STR.;278;50.91407;6.92544
LUXEMBURGER STR.;279;50.91476;6.92681
LUXEMBURGER STR.;28;50.92797;6.94015
LUXEMBURGER STR.;280;50.91384;6.9252
LUXEMBURGER STR.;280-282;50.91384;6.9252
LUXEMBURGER STR.;281;50.91469;6.92673
LUXEMBURGER STR.;282;50.91358;6.9249
LUXEMBURGER STR.;282-282D;50.91372;6.92492
LUXEMBURGER STR.;282B;50.91364;6.92496
LUXEMBURGER STR.;282B-282C;50.91364;6.92496
LUXEMBURGER STR.;282B-C;50.91364;6.92496
LUXEMBURGER STR.;282B/C;50.92333;6.93567
LUXEMBURGER STR.;282C;50.91372;6.92492
LUXEMBURGER STR.;282C-B;50.91372;6.92492
LUXEMBURGER STR.;282C/B;50.89338;7.06275
LUXEMBURGER STR.;282D;50.91372;6.92492
LUXEMBURGER STR.;282E;50.91351;6.92486
LUXEMBURGER STR.;283;50.91461;6.92665
LUXEMBURGER STR.;28-30;50.92797;6.94015
LUXEMBURGER STR.;284;50.91324;6.92457
LUXEMBURGER STR.;284A;50.9131;6.92443
LUXEMBURGER STR.;285;50.91453;6.92657
LUXEMBURGER STR.;285-285A;50.91446;6.92649
LUXEMBURGER STR.;285A;50.91446;6.92649
LUXEMBURGER STR.;285B;50.91438;6.92641
LUXEMBURGER STR.;285C;50.91432;6.92634
LUXEMBURGER STR.;285 C;50.91453;6.92657
LUXEMBURGER STR.;286;50.91303;6.92435
LUXEMBURGER STR.;288;50.91294;6.92427
LUXEMBURGER STR.;289;50.91393;6.92594
LUXEMBURGER STR.;290-292;50.91269;6.92407
LUXEMBURGER STR.;291;50.9138;6.9258
LUXEMBURGER STR.;291-293;50.9138;6.9258
LUXEMBURGER STR.;292;50.9128;6.92411
LUXEMBURGER STR.;292-294;50.9128;6.92411
LUXEMBURGER STR.;293;50.91371;6.92571
LUXEMBURGER STR.;29-31;50.90619;6.91744
LUXEMBURGER STR.;293-295;50.91371;6.92571
LUXEMBURGER STR.;294;50.91271;6.92402
LUXEMBURGER STR.;296;50.9121;6.92338
LUXEMBURGER STR.;297;50.91355;6.92553
LUXEMBURGER STR.;299;50.91335;6.92533
LUXEMBURGER STR.;30;50.92789;6.94007
LUXEMBURGER STR.;300;50.91202;6.92296
LUXEMBURGER STR.;302-304;50.91195;6.92288
LUXEMBURGER STR.;303;50.91319;6.92516
LUXEMBURGER STR.;304;50.91185;6.92278
LUXEMBURGER STR.;307;50.91286;6.92481
LUXEMBURGER STR.;307-309;50.91286;6.92481
LUXEMBURGER STR.;309;50.91277;6.92473
LUXEMBURGER STR.;309-307;50.91277;6.92473
LUXEMBURGER STR.;310;50.91149;6.92275
LUXEMBURGER STR.;311;50.91272;6.92467
LUXEMBURGER STR.;311-313;50.91272;6.92467
LUXEMBURGER STR.;311/313;50.91267;6.92462
LUXEMBURGER STR.;311-315;50.91272;6.92467
LUXEMBURGER STR.;313;50.91267;6.92462
LUXEMBURGER STR.;-313;50.91267;6.92462
LUXEMBURGER STR.;313-315;50.91267;6.92462
LUXEMBURGER STR.;315;50.9126;6.92455
LUXEMBURGER STR.;317;50.91252;6.92447
LUXEMBURGER STR.;317-319;50.91252;6.92447
LUXEMBURGER STR.;319;50.91246;6.92441
LUXEMBURGER STR.;319-319A;50.91238;6.92432
LUXEMBURGER STR.;319A;50.91238;6.92432
LUXEMBURGER STR.;319 A;50.91246;6.92441
LUXEMBURGER STR.;320;50.91116;6.92205
LUXEMBURGER STR.;320-322;50.91116;6.92205
LUXEMBURGER STR.;321;50.91192;6.92383
LUXEMBURGER STR.;322;50.91099;6.92222
LUXEMBURGER STR.;323;50.91181;6.92372
LUXEMBURGER STR.;323-325;50.91181;6.92372
LUXEMBURGER STR.;324;50.9109;6.92212
LUXEMBURGER STR.;324-320;50.9109;6.92212
LUXEMBURGER STR.;325;50.91174;6.92364
LUXEMBURGER STR.;325-327;50.91174;6.92364
LUXEMBURGER STR.;327;50.91166;6.92356
LUXEMBURGER STR.;327-329;50.91166;6.92356
LUXEMBURGER STR.;329;50.91158;6.92348
LUXEMBURGER STR.;329-331;50.91158;6.92348
LUXEMBURGER STR.;330;50.91033;6.92142
LUXEMBURGER STR.;331;50.91151;6.9234
LUXEMBURGER STR.;331-313;50.91151;6.9234
LUXEMBURGER STR.;333;50.91143;6.92332
LUXEMBURGER STR.;333-335;50.91143;6.92332
LUXEMBURGER STR.;335;50.91134;6.92323
LUXEMBURGER STR.;339;50.91101;6.92289
LUXEMBURGER STR.;34;50.89238;7.06339
LUXEMBURGER STR.;340;50.90619;6.91744
LUXEMBURGER STR.;341;50.91092;6.92278
LUXEMBURGER STR.;341-343;50.91092;6.92278
LUXEMBURGER STR.;342;50.90931;6.92036
LUXEMBURGER STR.;343;50.91083;6.92269
LUXEMBURGER STR.;344;50.9092;6.92022
LUXEMBURGER STR.;345;50.91065;6.92251
LUXEMBURGER STR.;347;50.91055;6.9224
LUXEMBURGER STR.;348;50.90891;6.92003
LUXEMBURGER STR.;349;50.91008;6.92191
LUXEMBURGER STR.;36;50.89238;7.06347
LUXEMBURGER STR.;36-38;50.89238;7.06347
LUXEMBURGER STR.;365;50.90619;6.91744
LUXEMBURGER STR.;369A;50.90619;6.91744
LUXEMBURGER STR.;37;50.92727;6.93989
LUXEMBURGER STR.;375;50.90619;6.91744
LUXEMBURGER STR.;38;50.92744;6.93951
LUXEMBURGER STR.;38-40;50.92744;6.93951
LUXEMBURGER STR.;39;50.92721;6.93983
LUXEMBURGER STR.;4;50.9287;6.94092
LUXEMBURGER STR.;40;50.92737;6.93944
LUXEMBURGER STR.;40-42;50.92737;6.93944
LUXEMBURGER STR.;41;50.92713;6.93975
LUXEMBURGER STR.;41-43;50.92713;6.93975
LUXEMBURGER STR.;42;50.92731;6.93937
LUXEMBURGER STR.;42-44;50.92731;6.93937
LUXEMBURGER STR.;426;50.90557;6.91627
LUXEMBURGER STR.;44;50.92724;6.9393
LUXEMBURGER STR.;445-447;50.90654;6.91827
