strasse;hausnummer;anzahl bussgelder
ZUR ALTEN GÄRTNEREI;16;2
TEMPELSTR.;47;2
SPITZANGERWEG;53;2
SCHÖNHAUSER STR.;9;2
VENLOER STR.;388/390;2
VOR DEN SIEBENBURGEN;70;2
STRESEMANNSTR. PO;5;2
THERESIENSTR.;82;2
STRESEMANNSTR. PO;3-5;2
VOR DEN SIEBENBURGEN;2;2
STEPRATHSTR.;18-20;2
SEBASTIANSTR.;23;2
STEPRATHSTR.;19-21;2
VENLOER STR.;398-400;2
SEBASTIANSTR.;224;2
VOR DEN SIEBENBURGEN;16-18;2
SCHÖNSTEINSTR.;11-21;2
VON-WERTH-STR.;7/9;2
ZÜRICHER WEG;KITA;2
STEPRATHSTR.;2;2
VON-WERTH-STR.;42-44;2
VON-WERTH-STR.;42;2
TEUTONENSTR.;2A;2
VON-WERTH-STR.;40-42;2
THERESIENSTR.;72;2
SCHALLSTR.;33;2
SEBASTIANSTR.;184;2
SIEGESSTR.;18-20;2
VON-WERTH-STR.;38-36;2
SCHÖNSTEINSTR.;12;2
VON-WERTH-STR.;29;2
SIEGBURGER STR.;395/397;2
SCHÖNSTEINSTR.;1-23;2
STREITZEUGGASSE;9;2
SEBASTIANSTR.;16;2
THERESIENSTR.;52;2
TAKUSTR.;3-5;2
SEBASTIANSTR.;158B-160;2
VON-WERTH-STR.;14;2
SPICHERNSTR.;8-10;2
THERESIENSTR.;51;2
SCHÖNSTEINSTR.;17;2
SPIESERGASSE;3-5;2
TAKUSTR.;37 A;2
VON-SPARR-STR.;7-9;2
THERESIENSTR.;45;2
THERESIENSTR.;40;2
VON-SPARR-STR.;72;2
VON-SPARR-STR.;7;2
VON-SPARR-STR.;62;2
TEUTONENSTR.;2;2
THERESIENSTR.;35;2
THERESIENSTR.;34;2
SIEGESSTR.;10-14;2
VOGELSANGER STR.;284;2
VON-SPARR-STR.;42;2
TEMPELSTR.;52-54;2
SCHÖNSTEINSTR.;25/27;2
SÖMMERINGSTR.;28-30;2
VON-SPARR-STR.;15;2
STEPRATHSTR.;9;2
SIMON-MEISTER-STR.;0;2
STAMMHEIMER HAUPTSTR.;56;2
SPIESERGASSE;8;2
SEBASTIANSTR.;139;2
THERESIENSTR.;20;2
SCHÖNSTEINSTR.;5;2
SIEGESSTR.;10-12;2
VENLOER STR.;428-430;2
SIEGESSTR.;1;2
TEUTONENSTR.;14;2
VENLOER STR.;430-432;2
STAMMSTR.;6;2
VIETORSTR.;68A;2
THEOPHANOSTR.;9;2
SPORTSTR.;17;2
TEMPELSTR.;63;2
SCHÖSSLERSTR.;11;2
SIBELIUSSTR.;13;2
STRANDLÄUFERWEG;40;2
ZÜLPICHER WALL;30-32;2
SONDERBURGER STR.;163;2
SEBASTIANSTR.;12;2
VENLOER STR.;436-438;2
SCHULSTR. WE;39;2
SIBELIUSSTR.;15-17;2
THEOPHANOSTR.;22;2
THEOPHANOSTR.;2;2
VON-QUADT-STR.;8;2
VON-QUADT-STR.;78;2
SEBASTIANSTR.;108;2
TAKUSTR.;66;2
TAKUSTR.;73;2
SIEGBURGER STR.;49;2
VON-QUADT-STR.;71;2
STERNENGASSE;1A-1B;2
STAMMHEIMER HAUPTSTR.;57-59;2
THEOPHANOSTR.;17-23;2
TAKUSTR.;9;2
VON-QUADT-STR.;66;2
VON-QUADT-STR.;62-64;2
THEOPHANOSTR.;13;2
STERNENGASSE;1 B;2
VENLOER STR.;449;2
VON-QUADT-STR.;43;2
STOCKHOLMER ALLEE;5;2
VON-QUADT-STR.;42;2
THEOPHANOPLATZ;8;2
VON-QUADT-STR.;2-4;2
STAMMSTR.;56;2
VOGELSANGER STR.;224A;2
VON-QUADT-STR.;2;2
SCHWERINSTR.;58;2
VENLOER STR.;458;2
VON-QUADT-STR.;192-194;2
VENLOER STR.;46;2
WILHELMSTR.;2-4;2
SPORTPLATZSTR.;;2
WILHELMSTR.;19;2
WILHELMSTR.;17;2
SÜLZBURGSTR.;11-13;2
WILHELMSTR.;32;2
ULITZKASTR.;54-56;2
STEINKAUZWEG;41-43;2
WILHELMSTR.;35A;2
SCHALLSTR.;35;2
WILHELMSTR.;35C-37;2
WILHELMSTR.;36;2
VIETORSTR.;84;2
SENISTR.;;2
WILHELMSTR.;1;2
SIEGBURGER STR.;110;2
THEODOR-SCHWANN-STR.;;2
SPICHERNSTR.;28-30;2
VENLOER STR.;462;2
SÜLZBURGSTR.;108;2
SERVASGASSE;60-64;2
THEODOR-KÖRNER-STR. PO;;2
WILHELM-SCHLOMBS-ALLEE;3;2
SIBELIUSSTR.;59;2
SÖMMERINGSTR.;43;2
SÜLZBURGSTR.;129;2
TALSTR. RD;2;2
SÖMMERINGSTR.;42-44;2
SERVASGASSE;7;2
WILHELMPLATZ;53;2
VON-QUADT-STR.;120;2
WILHELMSTR.;53-55;2
ULITZKASTR.;22;2
WILHELM-MAUSER-STR.;8;2
WILHELMSTR.;55-57;2
STEINKAUZWEG;25-27;2
SCHILLINGSTR.;23-25;2
WILHELMSTR.;57-59;2
ULRICHGASSE;16;2
WILHELM-MAUSER-STR.;41-45;2
UHLANDSTR.;9;2
WILHELMSTR.;62;2
UHLANDSTR.;74;2
WILHELMSTR.;64;2
VON-NELL-BREUNING-STR.;;2
WILHELM-MAUSER-STR.;33;2
VENLOER STR.;476;2
WILHELMSTR.;69;2
STEINKAUZWEG;21/23;2
STEINKAUZWEG;46-48;2
SUEVENSTR.;7;2
WILHELM-MAUSER-STR.;10-12;2
VOGELSANGER STR.;21-23;2
WILHELM-MARX-STR.;9C;2
WILHELM-MARX-STR.;16;2
VENLOER STR.;482-494;2
SÜLZBURGSTR.;142;2
THEODOR-HÜRTH-STR.;8-10;2
UHLANDSTR.;37;2
SIEGBURGER STR.;104;2
SCHILLINGSTR.;17;2
THEODOR-HÜRTH-STR.;7;2
ZÜLPICHER WALL;36-38;2
VOGELSANGER STR.;201;2
UHLANDSTR.;31;2
SÜLZBURGSTR.;15-17;2
UHLANDSTR.;2A;2
VENLOER STR.;498;2
WILHELM-HOSSDORF-STR.;5-7;2
SÜLZBURGSTR.;160;2
SCHILLINGSTR.;35-37;2
ULRICH-ZELL-STR.;7;2
WILHELM-HOSSDORF-STR.;3-5;2
ULRIKENSTR.;50;2
SCHILLINGSTR.;14;2
SCHILLINGSTR.;35-39;2
TANGASTR.;4;2
VENLOER STR.;501;2
WILHELM-HOSSDORF-STR.;10;2
UHLANDSTR.;15-17;2
WILHELMSTR. PO;4;2
UHLANDSTR.;10;2
WILHELMSTR. PO;6;2
WILHELMSTR. PO;7;2
WILHELM-DAVID-STR.;47;2
SUEVENSTR.;34/36;2
TANGASTR.;6;2
UFERSTR. RO;8-10;2
SÜLZBURGSTR.;171;2
UFERSTR. RO;8;2
STOLBERGER STR.;112;2
UFERSTR. RO;50A;2
WILHELMSTR. RO;43;2
SIEGBURGER STR.;101-103;2
UFERSTR. RO;33;2
WILHELM-DAVID-STR.;10.14;2
WILHELM-BUSCH-STR.;;2
SCHILLINGSTR.;11;2
WILHELMSTR. RO;51-53;2
SCHILLINGSTR.;10;2
SCHILLINGSTR.;42;2
WILHELM-BACKHAUS-STR.;9;2
WILHELM-BACKHAUS-STR.;6A;2
SPICHERNSTR.;22-24;2
WILHELM-BACKHAUS-STR.;21;2
WILHELM-BACKHAUS-STR.;1B;2
SENGERWEG;51;2
SUEVENSTR.;3;2
WILHELM-BACKHAUS-STR.;13;2
WILHELM-BACKHAUS-STR.;10;2
SCHWERINSTR.;42;2
SÜLZBURGSTR.;178;2
WILENSTEINWEG;;2
WILDUNGER STR.;19;2
SÜLZBURGSTR.;179;2
STAFFELSBERGSTR.;60;2
WILHELMSTR. RO;VW;2
SENGERWEG;3-5;2
THEODOR-HÜRTH-STR.;6;2
WIKINGERWEG;6;2
UFERSTR.;16;2
THEODOR-HÜRTH-STR.;10;2
WIKINGERSTR.;85;2
UFERSTR.;11;2
SÜLZBURGSTR.;185;2
WIKINGERSTR.;42;2
SCHWERINSTR.;33;2
WIETHASESTR.;66;2
WIETHASESTR.;26;2
SCHILLINGSROTTER STR.;42 B;2
WIETHASESTR.;19A;2
WIETHASESTR.;14;2
UCKERMARKSTR.;15-17;2
SIEGBURGER STR.;169;2
WIESENSTR.;4;2
SERVATIUSSTR.;48;2
WIESBADENER STR.;6;2
WIESBADENER STR.;5-7;2
WILLI-LAUF-ALLEE;35;2
VON-LAUFF-STR.;15;2
SCHWERINSTR.;29;2
WIESBADENER STR.;34;2
WIESBADENER STR.;3;2
SUEVENSTR.;13;2
SCHWERINSTR.;27;2
WINCKELMANNSTR.;;2
WIESBADENER STR.;17;2
SIEGBURGER STR.;171;2
UBIERRING;57;2
WINDMÜHLENSTR.;124;2
UBIERRING;56;2
WIESBADENER STR.;10;2
STAFFELSBERGSTR.;68;2
VON-LAUFF-STR.;13;2
WIERSBERGSTR.;6;2
VOGELSANGER STR.;195A;2
SPIELMANNSGASSE;14;2
VENLOER STR.;509;2
UBIERRING;54;2
SÜLZBURGSTR.;202;2
WINDMÜHLENSTR.;162;2
WINDMÜHLENSTR.;165;2
WIERSBERGSTR.;37;2
STEINFELDER GASSE;30;2
WIERSBERGSTR.;12;2
WIENER WEG;6-14;2
UBIERRING;48-50;2
WIENER WEG;12-14;2
VON-KETTELER-STR.;20-22;2
SERVATIUSSTR.;6-4;2
UNKELSHOF;5;2
WIENER PLATZ;2A;2
SCHILLINGSROTTER STR.;2 A;2
SILCHERSTR.;2;2
SCHWERINSTR.;19;2
SIEGBURGER STR.;21;2
SÜLZBURGSTR.;21;2
UBIERRING;45;2
UBIERRING;43;2
UNSTRUTWEG;13;2
UNSTRUTWEG;17;2
WIEDSTR.;28;2
UNTER BERGAMOTTEN;8;2
WINDTHORSTSTR.;36;2
SCHULSTR. WE;44;2
VENLOER STR.;511;2
UBIERRING;4;2
WIEDSTR.;24;2
WIEDSTR.;23;2
WIEDSTR.;22;2
WIEDSTR.;19;2
SERVATIUSSTR.;88;2
UNTER DEN BIRKEN;221;2
WIECHERTSTR.;3;2
SEVERINSKIRCHPLATZ;20;2
UBIERRING;31/33;2
ZYPRESSENSTR.;;2
WIDDERSDORFER STR.;222-224;2
SUDERMANSTR.;5;2
SCHILLERSTR. WE;8;2
WIPPERFELDER WEG;;2
UBIERRING;26/28;2
SIEBACHSTR.;113;2
THEODOR-HEUSS-STR. PO;4;2
WIDDERSDORFER STR.;181;2
WIDDERSDORFER STR.;165;2
WICKRATHER STR.;6;2
SILESIUSSTR.;;2
WIPPERFÜRTHER STR.;40;2
WIPPERFÜRTHER STR.;44;2
SEVERINSKIRCHPLATZ;6-8;2
SCHILLSTR.;4;2
WIPPERFÜRTHER STR.;52;2
UNTER DEN ULMEN;;2
UBIERRING;16;2
WIPPERFÜRTHER STR.;56;2
TANNENWEG;6;2
WICKRATHER STR.;15-17;2
WICKRATHER STR.;13;2
STEINKOPFSTR.;30-32;2
SIEBENGEBIRGSALLEE;70;2
STEINFELDER GASSE;16;2
VON-HÜNEFELD-STR.;99;2
UBIERRING;14/16;2
WICKRATHERHOFWEG;15;2
WISSMANNSTR.;1;2
WICHTERICHSTR.;7;2
WICHTERICHSTR.;6-8;2
WISSMANNSTR.;17-19;2
WICHTERICHSTR.;44;2
VON-HÜNEFELD-STR.;81;2
VON-HÜNEFELD-STR.;79-77;2
SEVERINSTR.;93-95 B;2
STAFFELSBERGSTR.;104;2
WICHTERICHSTR.;36;2
SCHULSTR. WE;45;2
SEVERINSKLOSTER;11A;2
VON-HÜNEFELD-STR.;43;2
SÜLZBURGSTR.;231-233;2
UNTER GOTTES GNADEN;105;2
WICHTERICHSTR.;23-25;2
TÜRNICHER STR.;30;2
WISSMANNSTR.;40;2
WISSMANNSTR.;42;2
THEODOR-HEUSS-RING;6-8;2
TÜRNICHER STR.;28-30;2
WICHTERICHSTR.;14;2
STEINKOPFSTR.;42;2
TÜRNICHER STR.;26B;2
TÜRNICHER STR.;26;2
WISSMANNSTR.;6;2
STAMMSTR.;35-37;2
STEINFELDER GASSE;11;2
WITTEKINDSTR.;1;2
UNTER KAHLENHAUSEN;29;2
WICHHEIMER STR.;293;2
WICHHEIMER STR.;2;2
SCHINKELSTR.;10-12;2
WITTEKINDSTR.;3;2
WITTEKINDSTR.;33;2
VON-GROOTE-STR.;57;2
TURMSTR.;3;2
WEZELOSTR.;26-28;2
WITTEKINDSTR.;36;2
SILCHERSTR.;16;2
WEZELOSTR.;26;2
STAMMSTR.;35;2
STAMMSTR.;32/34;2
WITTEKINDSTR.;5;2
TURMSTR.;20-22;2
WEYERTAL;9;2
STOMMELER STR.;30;2
WITTENER STR.;7;2
SIEMENSSTR.;54;2
SCHINKELSTR.;9;2
TEMPELSTR.;69-75;2
VENLOER STR.;530-532;2
SCHINKELSTR.;9-11;2
TURMSTR.;14-16;2
TURMSTR.;10;2
WEYERTAL;38-40;2
WITTGENSTEINSTR.;23;2
SÜLZBURGSTR.;237-239;2
WITTGENSTEINSTR.;24;2
SCHALLSTR.;39;2
TAUNUSPLATZ;19;2
SÜLZBURGSTR.;239;2
SENEFELDERSTR.;26;2
WEYERTAL;15;2
WITTGENSTEINSTR.;28;2
WITTGENSTEINSTR.;29;2
TEMPELSTR.;69/75;2
SCHWEINHEIMER STR.;21;2
WEYERTAL;145;2
WITTGENSTEINSTR.;32;2
WEYERTAL;135;2
WEYERTAL;13;2
WEYERTAL;121-129;2
STEINKOPFSTR.;46;2
WEYERTAL;119/121;2
STOLZESTR.;8-10;2
WITTGENSTEINSTR.;44;2
STEINKOPFSTR.;48;2
TURINER STR.;7;2
VENLOER STR.;534-536;2
VON-GABLENZ-STR.;1;2
WOENSAMSTR.;3;2
SCHWEIDNITZER STR.;22;2
WEYERTAL;111-113A;2
STEINBERGERSTR.;42;2
SCHILLERSTR. WE;37;2
SENEFELDERSTR.;13;2
SÖMMERINGSTR.;49-51;2
WEYERSTRASSERWEG;111;2
SEVERINSKLOSTER;6;2
THEODOR-HEUSS-RING;50;2
ZUM HEDELSBERG;23;2
WÖHLERSTR.;20;2
TAUNUSPLATZ;3;2
WEYERSTR.;96-98;2
WÖHLERSTR.;22A;2
SEVERINSKLOSTER;7-9;2
SUBBELRATHER STR.;576;2
UNTER KIRSCHEN;;2
WEYERSTR.;75-77;2
TUNISSTR.;23;2
SONDERBURGER STR.;41;2
UNTER KRAHNENBÄUMEN;6;2
WEYERSTR.;71;2
SEVERINSMÜHLENGASSE;2;2
WOLBERSSTR.;35;2
SCHIRMERSTR.;9;2
UNTER KRAHNENBÄUMEN;66;2
WOLFFSOHNSTR.;20;2
WEYERSTR.;61-63;2
SPICHERNSTR.;12-16;2
VENLOER STR.;538-540;2
SIBILLE-HARTMANN-STR.;;2
STEINKOPFSTR.;6;2
WEYERSTR.;57-59;2
ST.-ÄGIDIUS-STR.;18-20;2
WOLFFSOHNSTR.;29;2
UNTER KRAHNENBÄUMEN;9;2
WEYERSTR.;53-55;2
WEYERSTR.;51-53;2
SCHWEDENWEG;6;2
WEYERSTR.;44-46;2
VON-DIERGARDT-STR.;3;2
TÜBINGER STR.;17;2
WEYERSTR.;18;2
ST.-ÄGIDIUS-STR.;21;2
SIEBENGEBIRGSALLEE;54;2
SUBBELRATHER STR.;533;2
WEYERSTR.;116/118;2
SILVANSTR.;15/17;2
WEYERSTR.;114-116;2
TROISDORFER STR. PO;6;2
UNTER LINDEN;223;2
TROISDORFER STR. PO;15;2
SPIESERGASSE;6-8;2
NIEHLER STR.;76;2
NIEHLER STR.;76-78;2
DIONYSSTR.;2;2
SCHAAFFHAUSENSTR.;1;2
EHRENSTR.;44-46;2
ELKEMANNSTR.;20;2
BENJAMINSTR.;11-13;2
SALMSTR.;13-15;2
DÜLKENSTR.;3;2
ADOLPHSTR.;33;2
RIEHLER TAL;10;2
BERTHA-SANDER-STR.;20-22;2
BERTHA-SANDER-STR.;20-18;2
NIEHLER STR.;96-100;2
AM HOF;46;2
FLORASTR.;108-110;2
SALMSTR.;15;2
HOHENZOLLERNRING;28/30;2
KOLPINGPLATZ;1A-1;2
MERHEIMER STR.;222;2
NIESSENSTR.;17;2
GUMPRECHTSTR.;15/17;2
CHRISTOPHSTR.;32-34;2
NIESSENSTR.;25;2
KOLPINGPLATZ;5;2
NIESSENSTR.;39;2
NIESSENSTR.;7;2
GAUSSSTR.;38;2
LOCHNERSTR.;5;2
NIETZSCHESTR.;11;2
MARIENHEIDER STR.;;2
MAARWEG;102-104;2
LUXEMBURGER STR.;22-26;2
HOHENZOLLERNRING;34;2
KAPITELSTR.;3;2
NIETZSCHESTR.;;2
FRIESENSTR.;47-45;2
HOHENZOLLERNRING;37;2
GAUSSSTR. PE;;2
NIKOLAUS-GROSS-STR.;3;2
DIONYSSTR.;13;2
NIKOLAUS-GROSS-STR.;4;2
GRASNELKENWEG;15;2
NIKOLAUS-GROSS-STR.;6;2
BENFLEETSTR.;9A;2
KAPITELSTR.;23;2
HAUPTSTR. PO;94;2
FULDAER STR.;1;2
BUNSENSTR.;13;2
KOLUMBASTR.;2;2
SALMSTR.;16;2
KOLUMBASTR.;26;2
NIKOLAUSPLATZ;17;2
HOHENZOLLERNRING;39-43;2
NIKOLAUSPLATZ;3;2
HOHENZOLLERNRING;4;2
BORSIGSTR.;77;2
LUPUSSTR.;5;2
KOLUMBASTR.;3-5;2
IM GEWERBEGEBIET PESCH;37-39;2
NIKOLAUSSTR.;105;2
KOLUMBASTR.;42;2
ROONSTR.;60;2
NIKOLAUSSTR.;107-109;2
RIEHLER TAL;48;2
NIKOLAUSSTR.;114-116;2
MERHEIMER STR.;205;2
GLADBACHER STR.;31-33;2
MERHEIMER STR.;202-204;2
HEDWIG-WACHENHEIM-KARREE;21;2
RIEHLER TAL;5;2
NIKOLAUSSTR.;123;2
FRIEDRICH-EBERT-UFER;42-44;2
EISENACHSTR.;57-59;2
BERTHA-BENZ-KARREE;75;2
HELENENWALLSTR.;PARK;2
FRIEDRICH-SCHMIDT-STR.;46A;2
KOMÖDIENSTR.;10-14;2
NIKOLAUSSTR.;136;2
GLADBACHER STR.;33-35;2
BENFLEETSTR.;47;2
GELLERTSTR.;43;2
BACHSTELZENWEG;70;2
NIKOLAUSSTR.;151;2
NIKOLAUSSTR.;43;2
KAPITELSTR.;18-16;2
FÜHLINGER KIRCHWEG;;2
RIEHLER TAL;52-54;2
DIONYSSTR.;12;2
AM HOF;30-36;2
NIKOLAUSSTR.;56-58;2
RIEHLER TAL;54;2
RÖSRATHER STR.;49;2
GOTHAER PLATZ;6-8;2
KAPITELSTR.;16/18;2
CHRISTOPHSTR.;18-22;2
MERHEIMER STR.;169;2
GLADBACHER STR.;34-36;2
NIKOLAUSSTR.;65;2
NIKOLAUSSTR.;65-67;2
RILKESTR.;10;2
EIFELSTR.;25;2
EDITH-STEIN-STR.;14;2
GEORGSTR.;15/17;2
BRABANTER STR.;13-15;2
LUXEMBURGER STR.;329-331;2
DELLBRÜCKER HAUPTSTR.;64;2
HELENENWALLSTR.;7-9;2
KOMÖDIENSTR.;39-41;2
FRIDOLINSTR.;44;2
ELSASSSTR.;8-10;2
HOHENZOLLERNRING;46/48;2
MERHEIMER STR.;163;2
HOHENZOLLERNRING;47-45;2
GELLERTSTR.;44-46;2
RINGELNATZSTR.;2;2
MARIENBURGER STR. PO;2;2
NIKOLAUSSTR. PO;31;2
BERTHA-BENZ-KARREE;156;2
RUPPRECHTSTR.;8-10;2
RINGELNATZSTR.;;2
DILLENBURGER STR.;91;2
KOMÖDIENSTR.;48;2
BRÜHLER LANDSTR.;431;2
MERHEIMER STR.;161;2
ADOLPHSTR.;25-27;2
GLADBACHER STR.;3-7;2
RINGENSTR.;20-22;2
NIKOLAUS-VON-DORNE-STR.;;2
GUNTHERSTR.;163;2
EDITH-STEIN-STR.;12-14;2
NOBELSTR.;10;2
GOLTSTEINSTR.;48-50;2
JOSEPH-TEUSCH-STR.;22;2
GLADBACHER STR.;38-40;2
HATZFELDSTR.;27;2
HELENENWALLSTR.;70;2
KAPITELSTR.;15;2
NOBELSTR.;21;2
FRANKFURTER STR.;13;2
KAPITELSTR.;14/16;2
NOBELSTR.;27;2
MERHEIMER STR.;157;2
BRABANTER STR.;17-19;2
BERTHA-BENZ-KARREE;13;2
AM HIRSCHSPRUNG;;2
EIGELSTEIN;43-45;2
HANSESTR.;37;2
HOHENZOLLERNRING;50-52;2
LUXEMBURGER STR.;279;2
JOHANN-CLASSEN-STR.;102;2
NOBELSTR.;47-49A;2
KAPITELSTR.;1-1A;2
MERHEIMER STR.;141;2
GUNTHERSTR.;209;2
BRABANTER STR.;21/23;2
BUCHECKERNWEG;5;2
KÖNIGSBERGER STR.;4A;2
FRANZISKA-ANNEKE-STR.;25A;2
SACHSENRING;30-32;2
KÖNIGSBERGER STR.;7D;2
BENFLEETSTR.;23;2
NOELLSTR.;1-3;2
BRABANTER STR.;23/25;2
SALMSTR.;30;2
BERTHA-BENZ-KARREE;109;2
EDITH-STEIN-STR.;1;2
GUNTHERSTR.;66;2
SCHAAFFHAUSENSTR.;19;2
GÖTTINGER STR. WE;13-15;2
KAPELLENSTR.;7;2
ISSELBURGER STR.;8-10;2
NOHLSTR.;12;2
LOHNSKOTTER WEG;2A;2
IM GLOCKENRING;3;2
HEDWIG-WACHENHEIM-KARREE;116-158;2
ASTERNWEG;13;2
DARMSTÄDTER STR.;7;2
ASTERNWEG;16/18;2
NOHLSTR.;24A;2
MERHEIMER HEIDE;424;2
RINGSTR. RO;20/22;2
GUNTHERSTR. PO;21;2
NOHLSTR.;28;2
RINGSTR. RO;20-24;2
FLORASTR.;146-148;2
FRANZ-RAVEAUX-STR.;9;2
MERHEIMER HEIDE;389;2
ENGGASSE;3A/3B;2
KÖNIGSDORFER STR.;2;2
AM HEIDSTAMM;47;2
FRANKFURTER STR.;1-5;2
FRANZSTR.;20;2
KÖNIGSFORSTSTR.;18;2
EICHSTR.;18-20;2
KÖNIGSFORSTSTR.;20;2
HOHENZOLLERNRING;55-57;2
BERRISCHSTR.;;2
FRANZISKA-ANNEKE-STR.;27;2
BRABANTER STR.;27/29;2
GUNTHERSTR. PO;33;2
JOSEPHSTR.;4A;2
EINTRACHTSTR.;61/63;2
AM HEIDSTAMM;24;2
NONNENWERTHSTR.;1;2
GEBRÜDER-COBLENZ-STR.;6;2
BRÜHLER STR.;1;2
NONNENWERTHSTR.;19;2
KAPELLENSTR.;1;2
GUNTHERSTR. PO;55;2
NONNENWERTHSTR.;27;2
ROTHEHAUSSTR.;15;2
NONNENWERTHSTR.;29;2
BACHSTR.;1;2
IM HASENTAL;10;2
NONNENWERTHSTR.;63;2
BERRISCHSTR.;127;2
BERRENRATHER STR.;LATERNE 40;2
BACHSTR.;18;2
NONNENWERTHSTR.;79;2
AM HASELBUSCH;9;2
MERGENTHEIMER STR.;1;2
BRABANTER STR.;3-1;2
HOHENZOLLERNRING;62;2
HELENENWALLSTR.;30-32;2
GUNTHERSTR. PO;57;2
KONRAD-ADENAUER-STR.PO;24;2
KONRAD-ADENAUER-STR.PO;26;2
ROTHEHAUSSTR.;16;2
KONRAD-ADENAUER-STR.PO;39;2
IM HASENTAL;12;2
BERRENRATHER STR.;549;2
FRANZSTR.;2;2
BRÜHLER STR.;110;2
MENZELSTR.;14;2
GUNTHERSTR. PO;66-70;2
AM HAELENTOR;;2
KANTSTR.;;2
KONRAD-ADENAUER-STR. RO;30;2
CHRISTINASTR.;17;2
ERZBERGERPLATZ;16-18;2
LUXEMBURGER STR.;250;2
KONRAD-ADENAUER-STR. RO;40;2
EIFELSTR.;22-24;2
KANTSTR.;9;2
KONRAD-ADENAUER-STR. RO;7;2
KONRAD-ADENAUER-STR. RO;FRANKSTRASSE 53;2
DÜRENER STR.;165A-165B;2
KANTSTR.;36;2
NORBERTSTR.;29-31;2
BENESISSTR.;62;2
RIPHAHNSTR.;10;2
AM GRÄFENHOF;24-26;2
GUNTHERSTR. PO;9;2
RIPHAHNSTR.;14;2
AACHENER STR.;217;2
KONRAD-ADENAUER-UFER;14-45;2
ASTERNWEG;7;2
MENGENICHER STR. PE;3;2
AM GLEUELER BACH;3;2
KONRAD-ADENAUER-UFER;3;2
IM HASENTAL;2;2
DÜRENER STR.;377-377A;2
LOHSESTR.;18;2
BACHSTR.;22A;2
JOHANNES-PRASSEL-STR.;56-80;2
ADOLPHSTR.;22;2
MARIA-HILF-STR.;4-6;2
BERRENRATHER STR.;409;2
NÖRDLINGER STR.;17;2
EDENKOBENER STR.;6-8;2
NÖRDLINGER STR.;2;2
KONRAD-ADENAUER-UFER;35-37;2
CHRISTIANSTR.;8;2
KONRAD-ADENAUER-UFER;39;2
NÖRDLINGER STR.;4-6;2
MARIA-HILF-STR.;3;2
AM GIESELBACH;22;2
NÖRDLINGER STR.;6-8;2
EDENKOBENER STR.;4;2
KONRAD-ADENAUER-UFER;43-45;2
AM GIESELBACH;17;2
NÖRDLINGER STR.;9-11;2
BERRENRATHER STR.;379;2
EIGELSTEIN;42;2
LOHSESTR.;34;2
SALMSTR.;72;2
AM FRANKENTURM;;2
LOHSESTR.;36;2
NORDSTR.;102;2
MAARSTR. HE;12;2
FRITZ-VOIGT-STR.;4;2
RIPHAHNSTR.;3;2
JOHANNES-PRASSEL-STR.;20-54;2
GEREONSWALL;5E;2
LOHSESTR.;41;2
MARIA-HILF-STR.;11;2
DÄDALUSRING;29;2
GEREONSWALL;52;2
MENGELBERGSTR.;3/11;2
RIPHAHNSTR.;40;2
BERRENRATHER STR.;355-357;2
HELENENWALLSTR.;20;2
RIPHAHNSTR.;40A;2
RIPHAHNSTR.;40 A;2
KANNEBÄCKERSTR.;5;2
ROSSBACHSTR.;15-17;2
KONRAD-ADENAUER-UFER;7-5;2
BRABANTER STR.;35;2
BACHSTR.;27-29;2
FRIEDRICH-SCHMIDT-STR.;40B-42;2
DILLENBURGER STR.;56-70;2
KONRAD-ADENAUER-UFER;9-7;2
NORDSTR.;32;2
KANNEBÄCKERSTR.;3;2
HANSESTR.;;2
AM FLACHSROSTERWEG;1-7;2
EHRENSTR.;51;2
HOHENZOLLERNRING;85-93;2
BÜLOWSTR.;7;2
ASTERNWEG PO;7;2
AM FLACHSROSTERWEG;1-3;2
NORDSTR.;57;2
NORDSTR.;57-59;2
JOHANNES-PRASSEL-STR.;19;2
RIPHAHNSTR.;9-15;2
AM FELDRAIN;7A;2
KAMPGASSE;89;2
KAMPGASSE;3-5;2
HECKWEG;1A;2
RIPUARENSTR.;2;2
KONRADSTR.;11A;2
JOHANNES-PRASSEL-STR.;17;2
AM FELDRAIN;12C;2
HOHENZOLLERNRING;88-90;2
MELCHIORSTR.;36-38;2
RÜDIGERSTR.;77;2
MELCHIORSTR.;35;2
ADOLPHSTR.;16A;2
CHRISTIANSTR.;68;2
NOVALISSTR.;;2
MELCHIORSTR.;28;2
NOVALISSTR. PO;28;2
EITORFER STR.;5/7;2
KONRADSTR.;18;2
HOHENZOLLERNRING;89-95;2
DÄDALUSRING;60;2
NOVALISSTR. PO;85;2
CHRISTIANSTR.;62-64;2
HOHENZOLLERNRING;90-92;2
NÜRBURGSTR.;11;2
KONRADSTR.;4;2
FRITZ-HECKER-STR.;10-12;2
NÜRNBERGER STR.;1;2
GLADBACHER WALL;8;2
LOHSESTR.;47;2
AM ENTENPFUHL;6;2
BRABANTER STR.;36;2
HOHENZOLLERNRING;9-11;2
NÜRNBERGER STR.;4;2
DÄDALUSRING;68;2
MELCHIORSTR.;10;2
LOHSESTR.;48;2
RITTERSTR.;17-19;2
DÜNNWALDER MAUSPFAD;371;2
CHRISTIANSTR.;60A;2
BERRENRATHER STR.;336;2
HOHENZOLLERNRING;93;2
RITTERSTR.;18;2
FLORASTR.;188-190;2
BERRENRATHER STR.;332-334;2
